name	@lat	@lon
Kamionka	53.8777200	17.5241400
Cegielnia	53.8871412	18.1351938
Asmus	53.8877840	17.5874871
Chiny	53.8889700	17.4563800
Małe Zanie	53.8899600	17.4910900
Duża Kępina	53.8926600	17.3450500
Gacnik	53.8999500	17.7396600
Dąbrówka	53.9136100	17.6541600
Owsne Ostrowy	53.9385346	17.3805937
Dmuchowo	53.9441100	17.4615700
Rosocha	53.9474875	17.3514073
Budy	53.9537300	17.5041400
Skryte	53.9661700	17.3507200
Osowo Duże	53.9692200	17.3795100
Osowo Małe	53.9753100	17.3688700
Kruszyn	53.9811425	17.6019534
Sątoczno	53.9954000	17.5099800
Rudniki	54.0156500	17.5124200
Skoszewko	54.0171100	17.6082100
Sierzywk	54.0205900	17.4768000
Skoszewo	54.0269000	17.6215600
Borzyszkowy	54.0328600	17.3726900
Głodowo	54.0388300	17.4089100
Skryte	54.0491700	17.3627800
Kozy	54.0644900	17.4111900
Wiśniowa	54.0832500	17.4200700
Rekowo	54.0835500	17.4399000
Piaszno-Wybudowania	54.0836300	17.3770200
Niezabyszewo-Wybudowania	54.1255469	17.4209269
Czarna Dąbrowa	54.1266800	17.6212500
Zdroje	54.1392900	17.7358000
Nakla	54.1490800	17.6888500
Ząbinowice	54.1511400	17.5387300
Mądrzechowo	54.1592150	17.5173533
Nieczulice	54.1596805	17.4389763
Chomice	54.1638078	17.4478699
Chotkowo	54.1629400	17.3475000
Dąbrówka	54.1657700	17.4006300
Jeleńcz	54.1753800	17.6422900
Świątkowo	54.1769530	17.4542706
Borzytuchom-Wybudowania	54.1883900	17.3910600
Świerkówko	54.1885600	17.4332900
Rzepnica	54.1865926	17.5252380
Grabowo Parchowskie	54.1906200	17.7229200
Dąbki	54.1905353	17.4723994
Gołczewo	54.1924200	17.6390700
Zielony Dwór	54.1943500	17.7012500
Dąbie	54.1982200	17.4876200
Fingrowa Huta	54.1570454	17.9286325
Szarlota	54.1002490	17.9529232
Chociński Młyn	53.8317600	17.4460800
Gliśno Wielkie	54.0704600	17.3577500
Piaszno	54.0948800	17.3659500
Bąk	53.9212800	17.9594300
Brody Pomorskie	53.8634300	18.7582600
Bukowiny	53.6929712	18.5597746
Cierzpice	53.8723200	18.7917300
Cis	53.9394679	18.2532106
Cisewie	53.9109260	17.9425502
Czarlin	54.0602253	18.7679175
Czarlina	54.0226555	17.9159600
Czerniec	54.1772300	18.4836800
Częstocin	54.1926000	18.2400100
Dąbrowa	53.9002600	17.8572100
Marianka	54.1004400	18.5856800
Deka	54.0623900	18.3382800
Dolne Maliki	53.9962105	18.2634610
Drzewicz	53.8520200	17.5689900
Dzierżążno	53.8418000	18.7125100
Glina	53.6281675	18.7779895
Gniszewo	54.0467800	18.7362300
Gołębiewo Średnie	54.1397700	18.5427300
Góra	53.9760400	18.2807800
Górki	53.9324900	17.9126900
Grabówko	54.1484400	18.1755100
Grabówko	53.7068899	18.8403963
Grabowo Kościerskie	54.1643400	18.1422400
Grabowo	53.8437300	18.5807600
Huta Kalna	53.8420600	18.2004400
Janin	54.0346614	18.5199688
Janowo	53.9415000	18.5652600
Jastrzębie Dziemiańskie	53.9821400	17.8167400
Kaliska	53.9051921	18.2184048
Kaliska	53.8718400	18.4036900
Kamienna Karczma	53.8785000	18.1832300
Karpiny	53.6518200	18.8609500
Kłodawa	54.2003692	18.5876102
Kolonia Ostrowicka	53.7328565	18.7347276
Kranek	53.8110300	18.5119600
Kursztyn	53.8805600	18.7625900
Lipy	53.9655300	18.2261900
Lisewo Malborskie	54.0970049	18.8301260
Schodno	54.0477800	17.8533600
Luchowo	53.7394900	18.7004100
Małe Krówno	53.7610097	18.2028054
Mały Garc	53.9735100	18.8159300
Miradowo	53.9328248	18.3779997
Mirowo Duże	54.1161300	18.5121700
Mościska	53.8636500	18.4366000
Nebrowo Małe	53.6463263	18.7887890
Nebrowo Wielkie	53.6479100	18.7484300
Nicponia	53.8253252	18.8163407
Nowa Wieś Rzeczna	53.9628200	18.4754000
Osowo Leśne	53.8609900	18.3194900
Ostrowite	53.7232179	18.7234757
Owidz	53.9527300	18.5714600
Piaseczno	53.8086300	18.7808700
Piece	53.8846363	18.2151789
Mały Podleś	54.0810970	18.0279323
Podzamcze	53.7858900	18.9258800
Polskie Gronowo	53.8802100	18.8494900
Puc	54.1400200	18.0795900
Rokocin	53.9460494	18.4660856
Ropuchy	53.9280200	18.6370200
Rościszewo	54.1174100	18.5672000
Rudawki	53.6982900	18.6388600
Rudniki	53.8615505	18.8898972
Smętowo Graniczne	53.7480892	18.6865833
Sucumin	53.9372985	18.4330274
Szteklin	53.8960406	18.4211875
Wielka Słońca	53.9854400	18.8001800
Wieprznica	54.1453116	17.9216385
Wilcze Błota Kościerskie	54.0128700	18.1799700
Wiśliny	53.6646900	18.7715200
Wolny Dwór	54.0849068	18.4260926
Wybudowanie	54.1788200	18.0972700
Zabagno	54.0206959	18.6332694
Zielona Góra	53.8760900	18.4632100
Kloc	54.0162610	17.8363967
Cząstkowo	54.1459400	18.4415600
Szludron	54.0333600	17.8584000
Słupinko	54.0268200	17.8510600
Malary	54.0481500	18.3607400
Szablewo	53.9914100	17.8229800
Dunajki	53.9979500	17.7322500
Blachowo	54.0111500	17.6074500
Papiernia	54.1112953	17.7723605
Joniny Duże	53.9738657	17.8743035
Joniny Małe	53.9769102	17.8927639
Jeżewo	53.9488100	17.8483100
Przerębska Huta	54.0181431	17.8911199
Orlik	53.9541400	17.7356500
Płęsy	54.0089500	17.8926500
Duże Wiosło	53.7095600	18.7889600
Czarne	53.9841803	17.8258889
Gołuń	54.0148200	17.9922700
Grzybek	53.5848700	18.3057300
Spławie	53.5515500	18.3580500
Uroża	53.9030258	18.0052974
Parcele	53.8199200	18.1786500
Młyńsk	53.8668900	18.2602500
Wdecki Młyn	53.7794600	18.3965000
Żurawki	53.7410437	18.3875227
Błędno	53.7028300	18.3455400
Dąbrówka Tczewska	54.1123900	18.7271400
Gostycyn	53.4888974	17.8095094
Brzoza	53.0279969	18.0147229
Złotniki Kujawskie	52.9016109	18.1415244
Jaksice	52.8606300	18.1962400
Skarpa	53.4982719	17.6261271
Grochowiec	53.4235795	17.5374086
Luszkowo	53.3236500	18.2802600
Wybcz	53.1797906	18.4567280
Lubaszcz	53.1464198	17.5267710
Śmielin	53.1470500	17.4874500
Szychowo	53.1428000	18.8660200
Leszcz	53.1061100	18.5204200
Zalesie	52.9912200	17.5987700
Palmierowo	52.9712188	17.4608283
Jeżewo	52.9530700	18.0053100
Dąbrówka Słupska	52.9450900	17.6854100
Tarkowo Dolne	52.9452323	18.1027827
Palczyn	52.9382200	18.0522500
Tupadły	52.9197700	18.1780800
Gniewkówiec	52.9194548	18.1469147
Broniewo	52.9179200	18.2039200
Sobiejuchy	52.9101600	17.7127100
Rucewo	52.9063684	18.1157982
Obielewo	52.9041000	17.8415400
Kania	52.9018852	17.9548112
Rojewo	52.9026731	18.2755927
Płonkówko	52.9020500	18.2927100
Płonkowo	52.8944000	18.3181200
Służewo-Pole	52.8771370	18.6494221
Chlebowo	52.8907435	19.2082900
Pturek	52.8799858	17.8781599
Stare Rożno	52.8753176	18.6309645
Jaksiczki	52.8738900	18.1737000
Młodocin	52.8729500	17.8545000
Knieja	52.8669400	17.9205000
Okrąg	52.8651658	19.1922929
Izabela	53.2399600	17.4490800
Mrozowo	53.1553700	17.3786600
Chwaliszewo	53.0182953	17.3784170
Grocholin	52.9889605	17.4295789
Rozpętek	52.9871364	17.3717122
Żurawia	52.9728500	17.4867200
Miastowice	52.9712453	17.5277498
Królikowo	52.9590585	17.6244987
Rucewko	52.9159900	18.0953000
Paryż	52.8744900	17.5347400
Wolice	52.8566000	17.9150600
Dochanowo	52.8911805	17.6131108
Adamki	52.9953078	19.1277688
Augustowo	52.9107822	17.9472013
Bągart	53.2402006	18.4351047
Barcin-Wieś	52.8797427	17.9512435
Będzitówek	52.9224991	18.0387239
Będzitowo	52.9167938	18.0009287
Bekanówka	52.8645956	17.6660655
Białe Błota	52.8952200	18.7071000
Białowieża	53.2539900	17.5668800
Bielawy	53.1334900	17.5546100
Bieniek	53.4158700	17.9794700
Biskupice	53.1454600	18.5085300
Borówki	53.4198932	17.6376341
Brąchnówko	53.1490137	18.5667533
Broniszewo	52.8590145	18.6296376
Browina	53.1543000	18.5841000
Brzeźno	53.0939600	18.7634500
Brzyskorzystew	52.9019582	17.6442837
Brzyskorzystewko	52.8920729	17.6936703
Budziaki	52.9093911	18.2279168
Buszkowo	52.9036700	17.8209000
Chobielin	53.0971247	17.6714430
Chomętowo	52.9336300	17.7719300
Chraplewo	52.9488200	17.5953800
Chrusty	52.8683362	18.6179245
Ciełuchowo	52.9356677	19.1647622
Ciepień	52.9811368	19.1299631
Ciężkowo	52.9435427	17.6469024
Czarne Błota	52.8874053	18.0251413
Czernikowo	52.9422600	18.9373000
Dąbrówka	52.9608000	19.0975400
Dalkowo	53.3730455	17.4899968
Drążonek	53.2082581	17.6305043
Działowo	53.3459391	18.7163705
Dziemionna	52.9597700	18.0801500
Dziewierzewo	52.9470200	17.5192000
Dziunin	53.2334400	17.4060400
Dźwierzchno	52.8691764	18.0767585
Elizewo	53.0230700	17.5932300
Folząg	53.1214781	18.6889404
Franksztyn	53.1058100	18.9401300
Gąbin	52.9446889	17.7792861
Gaj	53.0728441	19.2086196
Gajewo	53.1231000	18.9653200
Gapa	53.1141769	18.7177389
Glinki	52.9452600	18.3402200
Dobrzejewice	53.0050000	18.8355560
Górki Dąbskie	52.9184300	17.5893285
Górki Zagajne	52.9192500	17.5722000
Gorzyce	52.8818700	17.5835800
Goszczewo	52.8551397	18.6309408
Grabie	52.8497540	18.5717087
Grabowo	53.2567000	18.2722800
Grodzeń	52.9144500	19.1719600
Gronówko	53.1137344	18.7627205
Gulczewo	52.9071500	17.9841500
Gumnowice	53.1877700	17.6862700
Handlowy Młyn	53.1278138	19.0944343
Hornówek	52.9603376	19.0292757
Huta	53.3439000	17.7011700
Jabłówko	52.9069800	17.8033900
Jabłowo Pałuckie	52.9221958	17.8143674
Jadowniki Bielskie	52.8589217	17.8396942
Jankowo	52.8765500	19.0906300
Janowo	53.1031072	17.6430905
Jarczechowo	52.8998591	19.1015101
Jarki	52.9870855	18.3990027
Jarzębieniec	53.4589062	18.3005538
Jastrzębie	52.8752700	19.1778000
Jastrzębiec	53.3559438	17.5994540
Jaszczółtowo	52.9213690	18.2865157
Jeziorowo	52.9487153	17.7682392
Jezuicka Struga	52.9382653	18.2995779
Józefinka	52.8908000	17.9105500
Jurancice	52.9314400	18.3420600
Kamionka	53.0872300	19.1344100
Kamionki Duże	53.1310400	18.7190300
Kamionki Małe	53.1203856	18.7461875
Karczewo	53.4929500	17.7724500
Karczówka	52.9351434	18.1514565
Karmelita	53.0096300	17.4836700
Karolewo	53.3400000	17.5841800
Katarzyniec	53.2854500	17.4770600
Kawęczyn	52.9843100	18.8666600
Kawle	53.4287649	17.4862588
Kawno	52.9631100	19.1737600
Kazimierzewo	52.9880560	18.9083330
Kaźmierzewo	53.2226200	17.4824700
Klonowo	52.9804100	19.1164700
Klotyldowo	52.9499800	17.8447600
Koniczynka	53.0781200	18.6871900
Konotopie	52.8899214	19.1160369
Konstantowo	53.2739900	17.5966700
Kopanino	52.9840500	18.7440500
Koryta	53.1159800	18.4884900
Kozia Góra Krajeńska	53.1985500	17.5922400
Krążkowo	52.9407900	18.0671900
Krężoły	52.8878000	18.1291200
Czyżniawy	53.0583238	19.0557518
Krobia	53.0372189	18.7833001
Kuczek	52.8626657	18.7721425
Łabiszyn-Wieś	52.9431772	17.9214153
Lądy	53.0283520	19.0104414
Łazieniec	52.8716600	18.7174800
Leśno	53.0909600	18.9417600
Leszcze	52.8809700	18.1119900
Liciszewy	52.9812833	19.0733708
Lipniczki	53.0802986	18.7070130
Lipowiec	53.1515100	18.7161500
Lisewo Kościelne	52.9107873	18.0805480
Bronimierz Wielki	52.9424959	18.2048154
Liszkówko	53.2073188	17.3491445
Liszkowo	52.8931600	18.2288100
Lubicz Dolny	53.0296074	18.7452936
Lubin	52.9305252	19.1048427
Malice	53.0004374	17.5331951
Mamlicz	52.8964200	18.0015300
Matyldzin	53.2274300	17.5590700
Mazowsze-Parcele	52.9748310	18.9945568
Mierogoniewice	52.8772400	18.3276400
Mierzwin	52.8889100	18.1377800
Mochelek	52.8999808	18.0876189
Morczyny	53.1398672	18.6941031
Moszczonne	52.9467600	19.1225600
Mycielewo	52.9879600	17.5601000
Nadborowo	52.8935024	17.5329562
Niedźwiedź	52.9470792	19.0328517
Niestuszewo	52.8527800	18.8284700
Niszczewice	52.8937674	18.1808845
Nowa Wieś	52.8645777	18.6675146
Nowa Wioska	52.9620680	18.1263410
Nowe Osiedle	52.8584400	18.1605300
Nowogródek	52.8654800	18.9246000
Obory	52.9713325	18.7706427
Obrona Leśna	52.9057800	17.6817700
Odłogi	53.0768501	19.0625866
Ograszka	52.9176200	19.0153600
Ojrzanowo	52.9349600	17.9568500
Olszewka	53.4347900	17.6907400
Olszówka	53.0992373	19.0175556
Oporowo	52.9207600	17.9096000
Orle	53.2448900	17.5184300
Orlinek	53.2472100	17.5462000
Orłowo	53.2601300	18.7619000
Osiek nad Wisłą	52.9274100	18.8039200
Ośno	52.8588900	18.6956223
Osówka	52.9165710	18.9730076
Kolonia Mickiewicza	53.3605787	18.3100152
Paterek-Wybudowanie	53.0809581	17.5860981
Paulina	53.0929197	17.4922626
Pęchowo	52.9287343	18.0690545
Podgórz	53.2253079	17.4469825
Podobowice	52.8568000	17.5885800
Podole	52.8639961	18.8238960
Podolina	52.9815061	19.1738191
Podzamek Golubski	53.1312500	19.0198200
Pokrzywno	52.8904186	18.8988074
Pruska Łąka	53.0974400	18.8373900
Raciążek	52.8573597	18.8109378
Redczyce	52.9133700	17.7443800
Rembiocha	53.0163243	19.0312266
Retkowo	52.9305000	17.6235300
Rojewice	52.9578493	18.3014320
Różankowo	53.0946000	18.5372400
Rożno-Parcele	52.8805000	18.6632500
Roztoki	53.3866900	17.5746500
Rudunki	52.8683734	18.6797494
Rudusk	53.0019363	19.1717385
Rzemieniewice	52.9972300	17.5665800
Sadłogoszcz	52.8568141	18.0082474
Sąsieczno	52.9346449	18.8580028
Topola	52.8839564	18.2743765
Siarzewo	52.8620500	18.8569200
Sielec	52.8614500	17.5539600
Sierniki	53.0081300	17.4204500
Sitno	53.3042900	17.6080800
Skalmierowice	52.8602000	18.3303900
Skrzypkowo	52.9802780	18.9400000
Słabomierz	52.8784543	17.6103533
Słońsk Dolny	52.8982200	18.7855500
Słupowa	53.0064200	17.3669000
Słupowo	53.2545100	17.7161400
Słupy	52.9648182	17.6666396
Służewo	52.8554800	18.6485600
Smarzykowo	52.9453369	17.6248188
Smerzyn	52.9342300	17.8666500
Smogulecka Wieś	53.0288173	17.3465839
Sokoligóra	53.1609777	19.0199907
Stajenczynki	52.9132911	18.8552544
Stalmierz	52.9769300	19.1973200
Stara Wieś	52.9450810	18.2830043
Stary Jarużyn	53.0798900	17.6579500
Stawki	52.8616600	18.7309600
Stefanowo	52.8647100	18.1742200
Stopka	53.2902100	17.9329500
Sucha	53.4139800	18.0091300
Suchoręcz	53.0089900	17.5722000
Sulinowo	52.8761700	17.6470900
Sumin	52.9096800	19.0862100
Chmielniki	53.4247682	17.5257230
Szaradowo	53.0007500	17.6036200
Szczepanki	53.4011854	19.1435966
Szczepice	53.0240815	17.5371067
Szkleniec	52.9280316	18.9717034
Szymborno	53.2524100	18.4049300
Tarkowo Górne	52.9332400	18.0989500
Teklanowo	53.4898648	17.6692306
Trutowo	52.9619277	19.0517376
Trzebcz Królewski	53.2304346	18.4800728
Trzebcz Szlachecki	53.2202696	18.4702945
Trzebiegoszcz	52.8675429	19.1150528
Tuczno	52.8613483	18.1366889
Tuczno	52.8512974	18.1172829
Tupadły	53.0085591	17.5028307
Turlejewo	52.8515194	18.1600751
Turzyn	52.9750190	17.5685976
Walentowo	52.9371113	19.0212083
Wawrzonkowo	52.9263463	19.0402705
Wawrzynki	52.9100700	17.7710700
Wielowieś	52.8835483	18.3752170
Wierzbiczany	52.8549506	18.4046896
Wierzchosławice	52.8706700	18.3434800
Wierzchucice	53.2591183	17.7954376
Wilczkowo	52.8744900	17.7259300
Witowąż	52.9250500	18.9433100
Włodzimierzewo	52.9561764	17.4847586
Wola	52.9393722	19.0607497
Wolęcin	52.8961200	19.1737600
Wołuszewo	52.8999000	18.7504900
Wrzosy	52.9282471	17.6624554
Wybczyk	53.1664900	18.4606400
Wybranowo	52.8732939	18.2464561
Wygoda	52.9389500	18.9656200
Wysoka Krajeńska	53.3884857	17.5542057
Wytrębowice	53.1192444	18.6019385
Zabłocie	52.8764700	18.8918900
Zajezierze	52.9134422	18.4373400
Zajeziorze	52.9548300	19.1324800
Załachowo	52.9101728	17.8515206
Zamrzenica	53.4730785	17.8964314
Żarczyn	52.9158502	17.5342053
Zawały	52.9908330	18.8358330
Zbójenko	53.0143633	19.1523895
Zbójno	53.0052655	19.1536860
Zębówiec	52.9674152	18.9056827
Żędowo	52.9346392	17.7283863
Zęgwirt	53.1312048	18.6107321
Zimny Zdrój	52.9332725	18.9061167
Stare Złotowo	52.8679002	18.0229832
Białobłocie	53.4907600	17.3629900
Topola	53.2838601	17.3588170
Czeszewo	52.9084800	17.3797300
Komasin	52.8901100	17.4704100
Kopanina	52.8528901	17.4359783
Czerlin	52.9420000	17.3662100
Lęgniszewo	52.9424063	17.3999917
Turza	52.8653900	17.4900200
Mokronosy	52.8721300	17.4476600
Siedleczko	52.8560800	17.3346700
Rakowo	52.8520500	17.3848400
Wapno	52.9112300	17.4719500
Kujawki	52.9056900	17.4129900
Srebrna Góra	52.8910719	17.4994045
Stołężyn	52.9344320	17.4477093
Rusiec	52.9361200	17.4805400
Podolin	52.9031012	17.4573352
Piotrkowice	52.8659500	17.5156400
Panigródz	52.9574000	17.3979700
Żelazno	53.1376045	17.3653887
Wiąg Pod Górami	53.4196200	18.5298800
Ostatkowo	52.9398900	17.8171900
Wyręba	52.9313502	17.8031535
Oporówek	52.9214013	17.9330135
Dąbrówka Barcińska	52.8664532	17.9987200
Bronimierz Mały	52.9396725	18.1821071
Dąbrowa Wielka	52.9535259	18.1832439
Dąbrówka Kujawska	52.9545862	18.0389101
Liszkowice	52.9312978	18.2583659
Kobelniki	52.9074355	18.1606597
Żelechlin	52.9063800	18.2420900
Dobrogościce	52.9300938	18.1288099
Czyste	52.8559511	18.2349473
Wojdal	52.8599900	18.0664600
Brzeźno	52.8505926	19.0484057
Augustówek	52.3741667	20.6994444
Biskupice	52.1679996	20.6839525
Bolesławów	52.1235200	21.4381900
Królewskie Brzeziny	52.2283524	21.3135984
Cybulice Duże	52.3766749	20.6300195
Cybulice Małe	52.3911334	20.6377985
Czarnówka	52.1259093	21.4294069
Czeczotki	52.3844444	20.6605556
Dobrzyń	52.3737863	20.7164855
Dziekanów Nowy	52.3688916	20.8345277
Dąbrowa Chotomowska	52.4231251	20.8784950
Nowa Dąbrowa	52.3316073	20.5903969
Stara Dąbrowa	52.3446737	20.5703516
Nowe Faszczyce	52.1649200	20.5680400
Stare Faszczyce	52.1758800	20.5899200
Feliksów	52.2541300	20.6855000
Stare Grochale	52.4135450	20.6102225
Góra	52.4453889	20.7680685
Górki	52.1767970	21.4161643
Habdzin	52.0954705	21.1522199
Izabelin B	52.2864000	20.8286000
Izabelin C	52.2970985	20.8123630
Izbica	52.4926900	20.9457500
Janówek Drugi	52.4240300	20.7888000
Jesionka	52.3744845	20.6922364
Józefów	52.1953734	20.6975180
Kanie	52.1328951	20.7736551
Kąty Goździejewskie Drugie	52.2625589	21.4156458
Kiełpin	52.3551928	20.8660113
Kobierne	52.1989270	21.4703342
Kozery	52.1088328	20.5892344
Kozery Nowe	52.1052127	20.5742335
Kruszówiec	52.1173400	21.4289200
Krzewina	52.2293655	21.3990334
Kłudno Stare	52.1530828	20.5900172
Kłudzienko	52.1586826	20.6157221
Lesznowola-Pole	52.0982026	20.9379409
Lipowo	52.1414680	21.3873839
Magdalenka	52.0927076	20.9067608
Nowa Mała Wieś	52.4135685	20.5669003
Michałów-Reginów	52.4199446	20.9681588
Milęcin	52.1702778	20.6497222
Nowa Iwiczna	52.0909183	21.0016185
Stare Orzechowo	52.4901543	20.8601546
Pass	52.2088904	20.5775047
Poddębie	52.4808000	20.9039200
Pomiechowo	52.4661111	20.7361111
Radiówek	52.1524079	21.3117044
Rochaliki	52.2290900	20.5661500
Roztoka	52.3144118	20.6108208
Ruda	52.1817302	21.4677872
Sady	52.4236111	20.6625000
Szczypiorno	52.4934900	20.6764306
Szymanówek	52.2861400	20.5669900
Teresław	52.1695116	21.4391575
Topolin	52.2446237	20.7474095
Wielgolas Brzeziński	52.2064180	21.3931900
Wielgolas Duchnowski	52.1977807	21.3921608
Wójtostwo	52.5027636	20.8760508
Wólka	52.2797000	20.7127900
Wólka Grodziska	52.1072851	20.5990191
Zegrze Południowe	52.4540351	21.0086275
Wola Kiełpińska	52.5004347	20.9924589
Zgorzała	52.1066300	20.9786700
Zielonki-Wieś	52.2536032	20.8046528
Żuków	52.1523239	20.6477905
Żukówka	52.1714700	20.6303300
Żółwin	52.1074778	20.7310538
Szadki	52.5061100	20.9944700
Ludwinowo Zegrzyńskie	52.4978400	21.0126000
Karolino	52.5035310	21.0241482
Sikory	52.4827291	20.8312179
Stanisławów Drugi	52.4091846	20.9712470
Piotrkówek Mały	52.2242986	20.8201525
Babice Nowe	52.2413476	20.8454051
Blizne Jasińskiego	52.2445827	20.8733306
Mory	52.2125130	20.8644617
Stary Dybów	52.4275105	21.2192012
Mysiadło	52.1016841	21.0182398
Krosna-Parcela	52.1878391	20.7240640
Krosna-Wieś	52.1716667	20.7186111
Koszajec	52.1691667	20.7369445
Adamów	52.1468486	20.6353788
Grabina	52.2361600	21.3195400
Julianów	52.0943372	21.0555000
Pasek	52.3871898	21.3150936
Stary Kraszew	52.4060174	21.2619759
Ręczaje Polskie	52.3332386	21.3420949
Nowe Ręczaje	52.3392472	21.3655778
Cięciwa	52.3180000	21.2918200
Jadwiniew	52.3282685	21.4449397
Rojków	52.3256874	21.4709822
Laskowizna	52.3565963	21.4128422
Pawłów	52.3956687	21.4751876
Stasinów	52.3951200	21.4612200
Łysobyki	52.4086600	21.4645200
Jadwinin	52.3986632	21.4185515
Pieńki	52.4155300	21.3643100
Chruściele	52.4529809	21.3399295
Czarnów	52.5231607	21.2135366
Kuligów	52.5093146	21.1758214
Popowo Kościelne	52.5354907	21.1891670
Kania Nowa	52.5209606	21.1204498
Jackowo Dolne	52.5363400	21.2399800
Janki	52.5356295	21.2174092
Barcice	52.5360000	21.2626600
Dręszew	52.5202400	21.2942700
Zabrodzie	52.5074083	21.4275410
Choszczowe	52.5108910	21.4721146
Adelin	52.4952400	21.4426100
Waganka	52.4716600	21.4711300
Mościska	52.4843900	21.4710200
Lipiny	52.4782600	21.4385300
Ponurzyca	52.0060600	21.4138300
Ostrówek	51.9925752	21.2421989
Popowo-Parcele	52.5343612	21.1729523
Ludwinowo Dębskie	52.5079200	20.9045900
Wolica	52.1961300	20.6920000
Osięciny	52.6290542	18.7229038
Choceń	52.4857780	19.0180728
Dąbrowa Biskupia	52.7772943	18.5315563
Przybranowo	52.8324600	18.6468900
Białowieżyn	52.8170827	19.1669721
Poczałkowo	52.8179100	18.6517000
Ośniszczewko	52.8179640	18.5072098
Radomice	52.8112600	19.1371500
Tomaszewo	52.8070300	19.1884200
Stanomin	52.7990898	18.5288605
Straszewo	52.7968400	18.6524200
Krzyżówki	52.7902930	19.1179443
Śliwkowo	52.7846900	18.8556500
Seroczki	52.7760521	18.6462408
Siutkowo	52.7766700	18.8833900
Popowo	52.7668200	19.1087000
Walentynowo	52.7657634	18.6093581
Pławinek	52.7621800	18.3627500
Dulsk	52.7563200	18.3488000
Zakrzewo	52.7550800	18.6268100
Łochocin	52.7516900	19.1064500
Pieranie	52.7495452	18.4656585
Radojewice	52.7484500	18.4148200
Bachorza	52.7418000	18.6392300
Kuczkowo	52.7416700	18.6216600
Sędzin	52.7347600	18.5755400
Cyprianka	52.7337100	19.1065100
Siniarzewo	52.7324500	18.6869575
Ujma Duża	52.7258100	18.7297200
Dęby	52.7014226	18.5798219
Bądkowo	52.7057000	18.7851700
Pocierzyn	52.6901100	18.7066700
Brzezie	52.6870400	18.8888500
Przysiek	52.6834300	18.5933300
Dobre-Kolonia	52.6747472	18.5411166
Kościelna Wieś	52.6686900	18.7125100
Bieganowo	52.6503698	18.5436979
Wieniec	52.6493600	18.9296600
Modzerowo	52.6454685	19.1840411
Gocanówko	52.6437723	18.4195161
Biskupice	52.6395900	18.5540600
Starobrzeska Kolonia	52.6299389	18.9170896
Skibin	52.6266584	18.5863980
Rusinowo	52.6261900	18.3832000
Jarantowice	52.6203100	18.6872500
Pikutkowo	52.6191500	18.9515200
Płowce	52.6165463	18.6438505
